"","Draudėjo.kodas..code.","Juridinių.asmenų.registro.kodas..jarCode.","Pavadinimas..name.","Savivaldybė..kurioje.registruota.municipality.","Ekonominės.veiklos.rūšies.kodas.ecoActCode.","Ekonominės.veiklos.rūšies.pavadinimas.ecoActName.","Mėnuo..month.","Vidutinis.darbo.užmokestis..avgWage.","Apdraustųjų.skaičius..numInsured.","Vidutinis.darbo.užmokestis.II..avgWage2.","Apdraustųjų.skaičius.II..numInsured2.","Valstybinio.socialinio.draudimo.įmoka..tax."
"6215",3715173,305567395,"UAB ""LAVIKAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"171.13",4,"",0,"147.11"
"6216",3715173,305567395,"UAB ""LAVIKAS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"6217",3715589,305569147,"UAB ""JUNGINYS""","Lazdijų r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"6218",3715589,305569147,"UAB ""JUNGINYS""","Lazdijų r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"6219",3715589,305569147,"UAB ""JUNGINYS""","Lazdijų r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6220",3715589,305569147,"UAB ""JUNGINYS""","Lazdijų r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",2,"",0,""
"6221",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"6222",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6223",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"6224",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6225",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"6226",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",2,"",0,""
"6227",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"6228",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"6229",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",2,"",0,""
"6230",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"6231",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6232",3715898,305571721,"MB ANB STATYBA","Kretingos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"6233",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"6234",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6235",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6236",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"6237",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"6238",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"6239",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"6240",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"6241",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"6242",3716649,305575431,"MB ""MIGITO APDAILA""","Kauno r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6243",3716653,305575958,"MB MS INVESTA","Kėdainių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"6244",3716653,305575958,"MB MS INVESTA","Kėdainių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6245",3716653,305575958,"MB MS INVESTA","Kėdainių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"6246",3716653,305575958,"MB MS INVESTA","Kėdainių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6247",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"6248",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6249",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"6250",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"6251",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"6252",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"6253",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"6254",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"6255",3717241,305576266,"MB ""BENJUTA""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6256",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"719.93",6,"",0,"1022.89"
"6257",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"649.10",6,"",0,"919.74"
"6258",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"656.81",6,"",0,"930.26"
"6259",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"796.47",6,"",0,"1146.57"
"6260",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"548.65",4,"",0,"532.64"
"6261",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"548.65",4,"",0,"532.64"
"6262",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"548.65",4,"",0,"532.64"
"6263",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"548.65",4,"",0,"532.64"
"6264",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"761.15",4,"",0,"738.93"
"6265",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",3,"",0,""
"6266",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",3,"",0,""
"6267",3717688,305577845,"UAB ""PLARESTA""","Klaipėdos r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",3,"",0,""
"6268",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"6269",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6270",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"6271",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6272",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"6273",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"6274",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"6275",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"6276",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"6277",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"6278",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6279",3721290,305583339,"MB ŽAGATA","Rietavo sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"6280",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"6281",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6282",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"6283",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6284",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",1,"",0,""
"6285",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",1,"",0,""
"6286",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",1,"",0,""
"6287",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",1,"",0,""
"6288",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",1,"",0,""
"6289",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",1,"",0,""
"6290",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6291",3721756,305584697,"LIVING TOMORROW PROJEKTAI, UAB","Šiaulių r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",1,"",0,""
"6292",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"6.08",13,"",0,"18.50"
"6293",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"6.08",13,"",0,"18.50"
"6294",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"6.13",8,"",0,"11.56"
"6295",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"6.17",6,"",0,"8.64"
"6296",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"6.13",8,"",0,"11.56"
"6297",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"6.08",13,"",0,"18.68"
"6298",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"94.30",10,"",0,"222.05"
"6299",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"88.37",10,"",0,"207.60"
"6300",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"360.34",14,"",0,"1121.98"
"6301",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"289.67",14,"",0,"915.35"
"6302",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"451.62",7,"",0,"740.45"
"6303",3724598,305586641,"UAB ""SINERSA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"501.73",9,"",0,"1049.26"
"6304",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",3,"",0,""
"6305",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",3,"",0,""
"6306",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"6307",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",2,"",0,""
"6308",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
"6309",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",3,"",0,""
"6310",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",3,"",0,""
"6311",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",3,"",0,""
"6312",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"",3,"",0,""
"6313",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"",3,"",0,""
"6314",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",3,"",0,""
"6315",3728057,305594976,"UAB ""ARKENSTA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",2,"",0,""
"6316",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"305.73",6,"",0,"420.85"
"6317",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"680.75",4,"",0,"584.39"
"6318",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"544.74",6,"",0,"699.21"
"6319",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"411.55",6,"",0,"551.00"
"6320",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"506.14",7,"",0,"773.87"
"6321",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"580.54",5,"",0,"634.18"
"6322",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"496.17",9,"",0,"947.83"
"6323",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"743.46",6,"",0,"1026.44"
"6324",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"433.17",8,"",0,"787.28"
"6325",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"527.68",10,"",0,"1174.52"
"6326",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"475.09",6,"",0,"631.81"
"6327",3729316,305596621,"MB ""INSTATYBA""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"410.39",5,"",0,"459.27"
"6328",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"6329",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",2,"",0,""
"6330",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"6331",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"502.02",4,"",0,"446.59"
"6332",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"398.88",8,"",0,"709.82"
"6333",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"846.08",7,"",0,"1320.28"
"6334",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"610.87",9,"",0,"1274.59"
"6335",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"522.40",9,"",0,"1082.29"
"6336",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"728.92",7,"",0,"1183.55"
"6337",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"568.47",7,"",0,"922.68"
"6338",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"599.62",9,"",0,"1262.71"
"6339",3729914,305597520,"UAB BAJORŲ PASTOLIAI","Vilniaus r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"727.47",8,"",0,"1358.65"
"6340",3731213,305600703,"UAB ""M. K. DARBAI""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"182.37",4,"",0,"172.66"
"6341",3731213,305600703,"UAB ""M. K. DARBAI""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"929.67",4,"",0,"881.70"
"6342",3731213,305600703,"UAB ""M. K. DARBAI""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"1183.25",5,"",0,"1435.88"
"6343",3731213,305600703,"UAB ""M. K. DARBAI""","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"253.04",5,"",0,"307.07"
"6344",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",2,"",0,""
"6345",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"435.72",7,"",0,"648.74"
"6346",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"822.73",12,"",0,"2179.03"
"6347",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"752.00",15,"",0,"2511.05"
"6348",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"875.38",13,"",0,"2540.53"
"6349",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"599.98",17,"",0,"2282.87"
"6350",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"846.89",13,"",0,"2408.91"
"6351",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"842.05",16,"",0,"2992.85"
"6352",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"738.07",16,"",0,"2639.01"
"6353",3734825,305613259,"UAB VALREMTA","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"855.68",15,"",0,"2860.57"
"6354",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",2,"",0,""
"6355",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6356",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",3,"",0,""
"6357",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",3,"",0,""
"6358",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",3,"",0,""
"6359",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"654.41",5,"",0,"623.15"
"6360",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"736.15",6,"",0,"868.27"
"6361",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"777.72",6,"",0,"938.01"
"6362",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"131.89",6,"",0,"170.36"
"6363",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"189.50",4,"",0,"171.61"
"6364",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",3,"",0,""
"6365",3736139,305616853,"MB ""BUILDING TRAST 2016 EU""","Šilutės r. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202312,"",3,"",0,""
"6366",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"1036.21",9,"",0,"2180.00"
"6367",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"1044.48",8,"",0,"1986.25"
"6368",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"917.04",7,"",0,"1516.24"
"6369",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"1213.01",5,"",0,"1430.28"
"6370",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"1134.79",4,"",0,"1059.95"
"6371",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202306,"",3,"",0,""
"6372",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202307,"",3,"",0,""
"6373",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202308,"",3,"",0,""
"6374",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202309,"940.60",4,"",0,"871.44"
"6375",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202310,"1641.91",4,"",0,"1517.46"
"6376",3738788,305617955,"UAB STAFF SERVICE","Kauno m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202311,"",1,"",0,""
"6377",3741518,305623940,"MB ""AVOKADO LUBOS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202301,"",1,"",0,""
"6378",3741518,305623940,"MB ""AVOKADO LUBOS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202302,"",1,"",0,""
"6379",3741518,305623940,"MB ""AVOKADO LUBOS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202303,"",1,"",0,""
"6380",3741518,305623940,"MB ""AVOKADO LUBOS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202304,"",1,"",0,""
"6381",3741518,305623940,"MB ""AVOKADO LUBOS""","Vilniaus m. sav.",433900,"Kiti statybos baigiamieji ir apdailos darbai",202305,"",2,"",0,""
